up_votes,label,years
1,US,2015
1,US,2015
12,un,2015
12,japan,2015
27,US,2015
29,un,2015
5,US,2015
0,US,2015
9,US,2015
131,china,2015
5,US,2015
407,india,2015
1,iraq,2015
1,uk,2015
3,ukraine,2015
2,US,2015
2,china,2015
7,china,2015
22,US,2015
2,un,2015
5,china,2015
5,india,2015
4,US,2015
87,uk,2015
4,un,2015
4,uk,2015
0,US,2015
3,uk,2015
1,uk,2015
3,US,2015
12,ukraine,2015
791,india,2015
18,US,2015
8,US,2015
1,china,2015
14,uk,2015
2,india,2015
3,US,2015
5554,china,2015
16,US,2015
16,un,2015
73,US,2015
126,india,2015
69,US,2015
6,US,2015
2,china,2015
16,US,2015
354,US,2015
58,US,2015
9,israel,2015
25,US,2015
0,US,2015
5,US,2015
4,china,2015
363,israel,2015
6,US,2015
0,US,2015
22,israel,2015
6,israel,2015
15,US,2015
4,US,2015
2,US,2015
2,un,2015
13,china,2015
5,US,2015
0,ukraine,2015
16,china,2015
47,egypt,2015
10,US,2015
9,US,2015
15,israel,2015
15,india,2015
39,india,2015
46,uk,2015
0,india,2015
4,US,2015
3,china,2015
53,US,2015
65,US,2015
0,china,2015
7,china,2015
5,un,2015
2,US,2015
2,US,2015
1,US,2015
37,US,2015
37,china,2015
0,un,2015
0,US,2015
312,un,2015
13,US,2015
3923,china,2015
250,china,2015
2,egypt,2015
1,egypt,2015
1,china,2015
32,ukraine,2015
5,iraq,2015
1,US,2015
1,china,2015
1,india,2015
1,japan,2015
2,india,2015
0,US,2015
6,US,2015
6,un,2015
29,US,2015
0,china,2015
4,US,2015
0,US,2015
3,US,2015
3,egypt,2015
2,china,2015
10,china,2015
10,israel,2015
4,china,2015
1363,china,2015
2,egypt,2015
0,china,2015
2,china,2015
2,uk,2015
4,china,2015
4,japan,2015
0,israel,2015
595,un,2015
3,china,2015
0,israel,2015
20,US,2015
255,israel,2015
5,china,2015
79,US,2015
79,un,2015
40,US,2015
4,US,2015
4,china,2015
4,india,2015
4,japan,2015
6964,US,2015
6964,iraq,2015
12,US,2015
1,china,2015
257,un,2015
23,US,2015
23,china,2015
23,india,2015
23,japan,2015
3,china,2015
4,china,2015
5,israel,2015
4,israel,2015
4,uk,2015
71,israel,2015
3,US,2015
5132,US,2015
15,US,2015
15,china,2015
3,iraq,2015
2,uk,2015
3,US,2015
7,US,2015
6,india,2015
25,un,2015
2,china,2015
240,china,2015
4,US,2015
1,egypt,2015
7,japan,2015
5,US,2015
16,US,2015
16,un,2015
8,israel,2015
4,china,2015
407,US,2015
407,israel,2015
36,US,2015
12,israel,2015
0,israel,2015
4,US,2015
1,US,2015
13,US,2015
4,china,2015
3669,israel,2015
3,US,2015
3,egypt,2015
0,uk,2015
51,US,2015
51,china,2015
8,un,2015
2,india,2015
23,uk,2015
1419,israel,2015
9,US,2015
0,israel,2015
1172,india,2015
14,US,2015
14,israel,2015
1,egypt,2015
33,US,2015
6,china,2015
3,US,2015
54,israel,2015
54,un,2015
54,japan,2015
17,china,2015
12,china,2015
5,china,2015
261,china,2015
7,US,2015
0,US,2015
0,india,2015
0,india,2015
4,china,2015
1,un,2015
1,uk,2015
16,uk,2015
38,US,2015
4,iraq,2015
4,ukraine,2015
3,india,2015
4,india,2015
0,israel,2015
3,US,2015
8,israel,2015
2042,israel,2015
5733,japan,2015
91,china,2015
317,israel,2015
8,uk,2015
4,US,2015
5,US,2015
7,un,2015
7,uk,2015
1768,japan,2015
39,china,2015
8,india,2015
5,US,2015
37,uk,2015
9,ukraine,2015
0,un,2015
0,US,2015
1,US,2015
0,india,2015
30,china,2015
30,uk,2015
207,india,2015
1,US,2015
22,india,2015
1,uk,2015
7,US,2015
3,japan,2015
2,uk,2015
3,US,2015
115,israel,2015
1597,un,2015
139,un,2015
2,US,2015
2,china,2015
13,US,2015
4,US,2015
1,uk,2015
1,US,2015
1,israel,2015
6,uk,2015
1,US,2015
7,US,2015
17,US,2015
470,un,2015
1,uk,2015
12,US,2015
0,US,2015
1,israel,2015
1,un,2015
11,ukraine,2015
8,US,2015
2,un,2015
7,ukraine,2015
29,US,2015
29,china,2015
1,china,2015
0,india,2015
2,US,2015
2,china,2015
0,un,2015
15,china,2015
18,US,2015
1,india,2015
3,US,2015
1,uk,2015
1,ukraine,2015
0,israel,2015
1,US,2015
15,un,2015
0,US,2015
3,uk,2015
8,US,2015
0,china,2015
4,israel,2015
0,israel,2015
4,india,2015
0,india,2015
0,US,2015
0,china,2015
0,uk,2015
5,india,2015
7,US,2015
4,US,2015
4,india,2015
2,china,2015
2,US,2015
11,uk,2015
42,uk,2015
0,un,2015
1,china,2015
1,uk,2015
9,china,2015
9,india,2015
1121,uk,2015
49,US,2015
49,un,2015
7,egypt,2015
0,india,2015
4,japan,2015
1,japan,2015
1,india,2015
0,israel,2015
0,US,2015
28,US,2015
28,china,2015
1,US,2015
3,un,2015
1,un,2015
42,china,2015
2235,uk,2015
4,uk,2015
3915,US,2015
0,israel,2015
0,egypt,2015
0,US,2015
0,china,2015
0,uk,2015
0,un,2015
3,china,2015
70,israel,2015
2,israel,2015
1,US,2015
0,uk,2015
0,US,2015
11,uk,2015
0,japan,2015
0,china,2015
1,china,2015
1,iraq,2015
1,china,2015
0,india,2015
26,japan,2015
0,US,2015
5,US,2015
9,US,2015
6,US,2015
0,china,2015
0,US,2015
557,israel,2015
4228,iraq,2015
1,US,2015
0,israel,2015
0,un,2015
78,US,2015
429,US,2015
3,US,2015
8,israel,2015
2,un,2015
19,un,2015
3442,US,2015
1,US,2015
17,china,2015
2,israel,2015
0,US,2015
0,uk,2015
2,uk,2015
1,japan,2015
1,un,2015
1,US,2015
2,india,2015
78,china,2015
13,china,2015
2,US,2015
1,US,2015
3,japan,2015
7,china,2015
1,india,2015
0,uk,2015
878,japan,2015
1,egypt,2015
2682,US,2015
0,china,2015
26,israel,2015
0,US,2015
0,china,2015
2,israel,2015
1,US,2015
1,china,2015
2,US,2015
0,china,2015
0,uk,2015
4144,iraq,2015
5,US,2015
26,US,2015
1,egypt,2015
0,china,2015
1,un,2015
3,iraq,2015
26,india,2015
5,china,2015
5,japan,2015
10,US,2015
5,china,2015
19,US,2015
0,US,2015
0,iraq,2015
4,india,2015
1,US,2015
570,US,2015
570,iraq,2015
37,US,2015
6,israel,2015
39,israel,2015
5,china,2015
45,US,2015
3,US,2015
3,uk,2015
784,uk,2015
47,china,2015
1,israel,2015
3,egypt,2015
8,un,2015
1,US,2015
6,israel,2015
3,china,2015
5,US,2015
7,china,2015
53,china,2015
8,china,2015
3,india,2015
51,china,2015
0,china,2015
3,israel,2015
9,ukraine,2015
3,US,2015
3,un,2015
10,US,2015
8,china,2015
22,US,2015
0,US,2015
0,un,2015
0,china,2015
3,US,2015
3,US,2015
40,US,2015
2,US,2015
1,india,2015
27,china,2015
7,china,2015
2,US,2015
11,US,2015
0,un,2015
0,israel,2015
3,US,2015
8,india,2015
30,un,2015
41,un,2015
8,US,2015
0,US,2015
0,US,2015
44,un,2015
156,US,2015
12,china,2015
7,japan,2015
5,egypt,2015
7,china,2015
27,egypt,2015
2896,US,2015
2896,iraq,2015
3,china,2015
3,uk,2015
4,un,2015
3,china,2015
4,china,2015
4,un,2015
17,US,2015
17,iraq,2015
4,iraq,2015
3,US,2015
104,US,2015
104,iraq,2015
14,iraq,2015
11,un,2015
74,un,2015
5830,US,2015
17,US,2015
7,china,2015
8,china,2015
27,china,2015
1,US,2015
8,ukraine,2015
9,US,2015
9,iraq,2015
3144,US,2015
150,US,2015
150,iraq,2015
4,japan,2015
13,un,2015
29,japan,2015
22,US,2015
22,iraq,2015
4,ukraine,2015
2,china,2015
1334,uk,2015
2,china,2015
0,india,2015
0,US,2015
0,iraq,2015
7,uk,2015
41,china,2015
41,uk,2015
0,US,2015
0,iraq,2015
26,uk,2015
8,china,2015
40,israel,2015
1,US,2015
1,iraq,2015
4,un,2015
3838,US,2015
0,US,2015
5,US,2015
63,china,2015
0,china,2015
3,ukraine,2015
3,US,2015
0,un,2015
22,US,2015
1650,US,2015
0,china,2015
17,US,2015
1,china,2015
5,china,2015
5,US,2015
8,china,2015
8,uk,2015
15,india,2015
64,US,2015
23,US,2015
1,US,2015
1,US,2015
1,israel,2015
0,un,2015
32,israel,2015
4,US,2015
4,iraq,2015
144,un,2015
14,US,2015
14,india,2015
71,india,2015
1,japan,2015
0,china,2015
6,egypt,2015
28,japan,2015
1,china,2015
7,israel,2015
1,china,2015
5,iraq,2015
0,uk,2015
0,israel,2015
4,japan,2015
0,china,2015
6,china,2015
6,india,2015
5,china,2015
5,uk,2015
0,un,2015
15,US,2015
3,uk,2015
72,iraq,2015
29,un,2015
2,china,2015
2,japan,2015
49,un,2015
80,iraq,2015
18,china,2015
1,india,2015
10,uk,2015
45,israel,2015
39,china,2015
6,un,2015
0,US,2015
0,israel,2015
0,uk,2015
0,ukraine,2015
2,china,2015
0,uk,2015
0,china,2015
0,iraq,2015
1,china,2015
9,US,2015
2,un,2015
1,US,2015
1,india,2015
6,israel,2015
4,US,2015
332,US,2015
5775,un,2015
6,US,2015
1997,US,2015
4,US,2015
0,US,2015
8,ukraine,2015
86,ukraine,2015
21,china,2015
1305,iraq,2015
9,china,2015
9,US,2015
9,china,2015
1,israel,2015
389,japan,2015
85,un,2015
55,US,2015
10,china,2015
3,US,2015
334,iraq,2015
2552,iraq,2015
0,china,2015
0,japan,2015
0,egypt,2015
2,china,2015
0,israel,2015
4,ukraine,2015
12,US,2015
141,china,2015
5,US,2015
23,US,2015
5,iraq,2015
14,israel,2015
45,US,2015
5604,iraq,2015
1338,egypt,2015
28,un,2015
8,US,2015
31,china,2015
2,egypt,2015
165,china,2015
3,US,2015
2,uk,2015
127,iraq,2015
0,ukraine,2015
2,japan,2015
9,iraq,2015
81,iraq,2015
4,uk,2015
75,china,2015
9,china,2015
0,japan,2015
5581,japan,2015
0,iraq,2015
2,US,2015
3,US,2015
0,iraq,2015
80,china,2015
0,US,2015
5,iraq,2015
881,uk,2015
3293,china,2015
195,israel,2015
288,egypt,2015
15,ukraine,2015
636,US,2015
413,US,2015
6,china,2015
0,israel,2015
3,un,2015
6,israel,2015
0,uk,2015
4,china,2015
4,india,2015
583,US,2015
12,US,2015
1,uk,2015
6,iraq,2015
5,egypt,2015
1,US,2015
7,US,2015
2,ukraine,2015
5259,china,2015
5259,uk,2015
16,un,2015
6,china,2015
0,US,2015
8,ukraine,2015
3,iraq,2015
15,japan,2015
14,ukraine,2015
4,china,2015
0,china,2015
127,US,2015
19,uk,2015
5,india,2015
210,china,2015
210,india,2015
36,china,2015
36,india,2015
5,ukraine,2015
7,US,2015
6,US,2015
0,US,2015
0,US,2015
41,iraq,2015
339,india,2015
244,india,2015
8,US,2015
6,india,2015
0,india,2015
0,china,2015
10,US,2015
503,uk,2015
4,US,2015
4,japan,2015
8,iraq,2015
4,US,2015
8,uk,2015
2,india,2015
0,uk,2015
0,iraq,2015
0,uk,2015
17,ukraine,2015
1,japan,2015
1,US,2015
55,US,2015
0,india,2015
0,US,2015
0,iraq,2015
5,US,2015
7,india,2015
2,US,2015
5791,uk,2015
1,un,2015
2,ukraine,2015
7,japan,2015
13,iraq,2015
490,US,2015
10,japan,2015
7,ukraine,2015
11,uk,2015
2,india,2015
4,china,2015
31,china,2015
4,US,2015
4,china,2015
3,iraq,2015
4,US,2015
4,china,2015
0,US,2015
0,US,2015
6,US,2015
21,israel,2015
15,china,2015
15,japan,2015
0,israel,2015
2,US,2015
4,US,2015
4,china,2015
0,US,2015
0,china,2015
2,US,2015
0,un,2015
1,US,2015
47,US,2015
47,iraq,2015
4,US,2015
4,china,2015
35,japan,2015
0,US,2015
2,US,2015
2,china,2015
319,ukraine,2015
271,iraq,2015
0,US,2015
4,US,2015
4,china,2015
1,un,2015
1,china,2015
27,china,2015
3,china,2015
3,japan,2015
0,US,2015
0,china,2015
0,US,2015
0,china,2015
3,un,2015
0,US,2015
0,china,2015
3,US,2015
3,china,2015
37,uk,2015
52,uk,2015
1,un,2015
863,uk,2015
358,US,2015
0,china,2015
1783,india,2015
28,US,2015
17,un,2015
562,US,2015
562,iraq,2015
9,US,2015
34,india,2015
4716,US,2015
4716,china,2015
5,US,2015
5,japan,2015
1,US,2015
12,china,2015
9,china,2015
3,US,2015
3,china,2015
4,japan,2015
92,US,2015
92,un,2015
72,US,2015
10,US,2015
10,un,2015
1720,US,2015
4,un,2015
0,china,2015
2,israel,2015
8,US,2015
8,china,2015
1,uk,2015
4,US,2015
4,china,2015
20,china,2015
2,US,2015
2,china,2015
1118,US,2015
1,egypt,2015
6,un,2015
6,japan,2015
6,india,2015
8,US,2015
8,china,2015
83,US,2015
83,iraq,2015
29,ukraine,2015
2,iraq,2015
0,US,2015
3,india,2015
1,un,2015
16,US,2015
1,un,2015
7,un,2015
143,US,2015
143,china,2015
2,US,2015
2,china,2015
2,US,2015
2,china,2015
1,US,2015
1,china,2015
0,uk,2015
1,china,2015
4,US,2015
9,US,2015
2,un,2015
2,japan,2015
26,US,2015
6,china,2015
1,US,2015
0,US,2015
6,US,2015
6,iraq,2015
2,US,2015
2,US,2015
0,US,2015
5,US,2015
5,china,2015
6,china,2015
6,japan,2015
40,US,2015
40,china,2015
3,china,2015
0,uk,2015
1,US,2015
59,japan,2015
0,india,2015
1442,iraq,2015
0,US,2015
2,US,2015
2,iraq,2015
0,israel,2015
0,uk,2015
0,india,2015
8,US,2015
0,US,2015
2,US,2015
1,iraq,2015
2,US,2015
3,china,2015
3,US,2015
3,china,2015
15,US,2015
15,iraq,2015
0,india,2015
1,china,2015
4,US,2015
4,china,2015
111,US,2015
111,china,2015
130,US,2015
764,US,2015
764,iraq,2015
3,egypt,2015
6,US,2015
1,iraq,2015
0,uk,2015
0,iraq,2015
13,japan,2015
1,US,2015
1,iraq,2015
0,china,2015
1,un,2015
0,iraq,2015
10,US,2015
1,india,2015
5,china,2015
62,china,2015
6,india,2015
64,US,2015
64,india,2015
64,iraq,2015
2,un,2015
1,uk,2015
2,US,2015
18,un,2015
3208,un,2015
3208,japan,2015
413,uk,2015
3,US,2015
343,un,2015
125,US,2015
125,israel,2015
125,un,2015
1445,uk,2015
1,US,2015
1,china,2015
5,US,2015
5,US,2015
5,iraq,2015
2,ukraine,2015
2,US,2015
270,US,2015
1,US,2015
2,china,2015
0,US,2015
0,un,2015
33,US,2015
0,india,2015
1,china,2015
49,iraq,2015
0,india,2015
13,israel,2015
53,israel,2015
0,US,2015
0,US,2015
2,un,2015
2,US,2015
0,china,2015
1,india,2015
4,un,2015
1,un,2015
0,ukraine,2015
10,china,2015
12,china,2015
12,egypt,2015
9,US,2015
9,japan,2015
6,china,2015
4,US,2015
14,un,2015
2,un,2015
0,US,2015
0,japan,2015
11,US,2015
8,US,2015
8,china,2015
3,US,2015
3,iraq,2015
1,china,2015
3,india,2015
301,un,2015
12,china,2015
1,US,2015
7,un,2015
8,US,2015
8,china,2015
1,india,2015
1,US,2015
1,israel,2015
1,india,2015
55,china,2015
11,israel,2015
0,US,2015
61,china,2015
1,india,2015
5,japan,2015
2,uk,2015
52,uk,2015
3,iraq,2015
230,US,2015
6339,china,2015
3,china,2015
4,china,2015
0,US,2015
5,US,2015
5,china,2015
227,US,2015
6,china,2015
826,china,2015
6,uk,2015
0,china,2015
1,china,2015
2,US,2015
2,china,2015
13,china,2015
8,uk,2015
1,uk,2015
8,ukraine,2015
36,US,2015
36,china,2015
3,US,2015
1,uk,2015
4,uk,2015
2,US,2015
1,india,2015
4,US,2015
4,japan,2015
5,US,2015
5,un,2015
2,china,2015
29,japan,2015
0,US,2015
0,china,2015
1,iraq,2015
3,china,2015
2,US,2015
2,US,2015
2,china,2015
1,iraq,2015
2,israel,2015
2,china,2015
9,china,2015
11,uk,2015
4,china,2015
35,US,2015
5,un,2015
4,uk,2015
8,uk,2015
3,un,2015
0,US,2015
8,china,2015
3,china,2015
2,US,2015
432,uk,2015
4,india,2015
20,uk,2015
5,china,2015
633,iraq,2015
3,china,2015
1,US,2015
0,US,2015
160,china,2015
12,uk,2015
37,un,2015
7,uk,2015
387,china,2015
1,china,2015
6,uk,2015
5631,US,2015
3,iraq,2015
2,un,2015
4,US,2015
4,china,2015
35,iraq,2015
7,US,2015
0,US,2015
2,china,2015
36,egypt,2015
2,US,2015
7,china,2015
1182,uk,2015
0,US,2015
4,US,2015
3,japan,2015
0,china,2015
0,india,2015
8,ukraine,2015
38,uk,2015
0,china,2015
13,china,2015
13,un,2015
3,iraq,2015
211,US,2015
0,US,2015
6,india,2015
2,US,2015
6,china,2015
11,US,2015
2,china,2015
1,US,2015
5,uk,2015
0,china,2015
8,uk,2015
67,US,2015
2,uk,2015
0,un,2015
3,china,2015
14,un,2015
18,uk,2015
13,US,2015
12,uk,2015
5,china,2015
3,iraq,2015
8,un,2015
0,US,2015
0,china,2015
0,US,2015
0,iraq,2015
17,US,2015
17,china,2015
5,uk,2015
5,un,2015
0,US,2015
0,china,2015
2,uk,2015
4,china,2015
0,un,2015
681,US,2015
0,un,2015
4,US,2015
10,china,2015
2,china,2015
1,un,2015
5,US,2015
1,china,2015
12,US,2015
0,un,2015
0,israel,2015
0,US,2015
4,india,2015
217,israel,2015
30,uk,2015
0,US,2015
333,US,2015
0,US,2015
0,US,2015
2,US,2015
27,ukraine,2015
0,US,2015
0,US,2015
0,china,2015
2,china,2015
4,uk,2015
2,un,2015
19,un,2015
6,ukraine,2015
6,US,2015
8,china,2015
0,US,2015
1,US,2015
3,india,2015
1,un,2015
0,US,2015
2,india,2015
4,china,2015
0,US,2015
0,un,2015
1,un,2015
18,china,2015
4,US,2015
4,china,2015
1,US,2015
3,ukraine,2015
3,US,2015
3,china,2015
13,US,2015
13,china,2015
0,egypt,2015
0,US,2015
49,US,2015
3,US,2015
2,china,2015
7,US,2015
433,uk,2015
3,china,2015
328,un,2015
2,un,2015
0,china,2015
254,china,2015
0,iraq,2015
66,un,2015
4,china,2015
4,US,2015
12,israel,2015
1436,US,2015
1436,china,2015
3,china,2015
86,china,2015
2,US,2015
11,china,2015
0,un,2015
307,china,2015
0,un,2015
2,uk,2015
8,US,2015
8,china,2015
3,iraq,2015
6398,egypt,2015
2,china,2015
0,israel,2015
0,US,2015
3,US,2015
0,egypt,2015
4,china,2015
0,china,2015
3,china,2015
8,US,2015
0,US,2015
0,china,2015
2,india,2015
13,US,2015
0,china,2015
4694,egypt,2015
226,US,2015
1,egypt,2015
1,israel,2015
1,egypt,2015
1,egypt,2015
8,un,2015
6,un,2015
3,US,2015
3,india,2015
0,israel,2015
0,un,2015
3,uk,2015
20,un,2015
20,japan,2015
1,china,2015
0,US,2015
6,china,2015
0,un,2015
3,china,2015
5596,uk,2015
0,uk,2015
8,US,2015
1901,uk,2015
106,uk,2015
2,US,2015
278,un,2015
4,ukraine,2015
200,US,2015
0,uk,2015
5465,US,2015
732,US,2015
40,china,2015
79,china,2015
79,india,2015
10,iraq,2015
14,india,2015
17,japan,2015
20,china,2015
20,japan,2015
0,israel,2015
58,china,2015
58,japan,2015
10,uk,2015
1,india,2015
2,egypt,2015
87,japan,2015
8,iraq,2015
5,US,2015
5,china,2015
0,un,2015
0,israel,2015
294,iraq,2015
0,egypt,2015
6,china,2015
6,japan,2015
8,US,2015
1,egypt,2015
1,iraq,2015
1,US,2015
1,china,2015
1,israel,2015
1,egypt,2015
8,china,2015
15,uk,2015
576,US,2015
576,japan,2015
3426,uk,2015
5996,un,2015
4,china,2015
0,israel,2015
7,china,2015
7,japan,2015
0,israel,2015
618,uk,2015
0,israel,2015
6,china,2015
0,US,2015
1,egypt,2015
1,US,2015
529,china,2015
0,US,2015
0,china,2015
10,china,2015
10,japan,2015
1,china,2015
199,china,2015
3,china,2015
3,japan,2015
0,US,2015
56,israel,2015
56,un,2015
56,egypt,2015
0,china,2015
1,egypt,2015
1,iraq,2015
0,US,2015
0,china,2015
3,US,2015
2,china,2015
0,US,2015
0,china,2015
15,un,2015
8,US,2015
459,china,2015
459,japan,2015
7,US,2015
601,israel,2015
601,un,2015
601,egypt,2015
28,US,2015
0,israel,2015
0,US,2015
19,US,2015
376,US,2015
376,china,2015
0,egypt,2015
10,china,2015
11,iraq,2015
0,US,2015
0,un,2015
0,ukraine,2015
9,egypt,2015
192,uk,2015
0,egypt,2015
543,china,2015
2,japan,2015
1,uk,2015
10,uk,2015
6,uk,2015
5,egypt,2015
7,egypt,2015
8,US,2015
5,china,2015
5,uk,2015
164,egypt,2015
7,egypt,2015
28,japan,2015
34,china,2015
0,china,2015
7,un,2015
3,china,2015
1,china,2015
5,china,2015
2,un,2015
2,egypt,2015
0,egypt,2015
1,egypt,2015
0,china,2015
0,japan,2015
0,uk,2015
1,un,2015
3,egypt,2015
0,israel,2015
1,iraq,2015
3,iraq,2015
3,US,2015
3,egypt,2015
2,china,2015
1,egypt,2015
3,china,2015
1,japan,2015
1,US,2015
130,US,2015
2,china,2015
2,china,2015
11,egypt,2015
1,india,2015
2,un,2015
2,india,2015
0,US,2015
4,ukraine,2015
1925,china,2015
1,china,2015
4,egypt,2015
23,japan,2015
4,india,2015
1,US,2015
0,india,2015
2,china,2015
2,US,2015
2,china,2015
1,US,2015
0,US,2015
1,china,2015
2,china,2015
2,US,2015
4,japan,2015
3,US,2015
3,china,2015
168,US,2015
0,japan,2015
0,israel,2015
6,iraq,2015
1,india,2015
749,uk,2015
334,US,2015
1,uk,2015
0,israel,2015
7,iraq,2015
3,US,2015
199,US,2015
199,china,2015
123,china,2015
411,US,2015
4,china,2015
8,US,2015
0,china,2015
74,US,2015
74,china,2015
0,japan,2015
7,china,2015
60,china,2015
0,US,2015
0,china,2015
67,japan,2015
9,US,2015
9,china,2015
9,china,2015
619,china,2015
7,un,2015
10,china,2015
1,un,2015
0,china,2015
15,china,2015
0,US,2015
0,china,2015
0,egypt,2015
3,china,2015
5,US,2015
5,china,2015
1,japan,2015
1,china,2015
3,egypt,2015
2,US,2015
0,US,2015
0,china,2015
5,iraq,2015
2,US,2015
2,india,2015
2713,US,2015
0,egypt,2015
807,US,2015
9,US,2015
0,US,2015
11,US,2015
11,china,2015
9,china,2015
0,iraq,2015
11,ukraine,2015
1,china,2015
2,US,2015
1,egypt,2015
5,US,2015
1,china,2015
1,japan,2015
1,uk,2015
29,US,2015
1,india,2015
0,egypt,2015
19,iraq,2015
100,US,2015
2,egypt,2015
0,US,2015
9,US,2015
9,india,2015
1,china,2015
1,india,2015
2,china,2015
2,un,2015
2,india,2015
0,china,2015
0,US,2015
5,uk,2015
4,uk,2015
7,US,2015
1,US,2015
1,iraq,2015
3,US,2015
0,iraq,2015
0,china,2015
2,US,2015
1,israel,2015
32,un,2015
7,US,2015
10,israel,2015
2,uk,2015
3,US,2015
3,china,2015
2,US,2015
2,egypt,2015
0,US,2015
0,china,2015
0,US,2015
0,china,2015
3,US,2015
2,US,2015
3,US,2015
9,US,2015
2,india,2015
1,india,2015
109,US,2015
109,china,2015
2,US,2015
3,US,2015
4,un,2015
7,un,2015
16,china,2015
2,US,2015
0,US,2015
0,china,2015
5,china,2015
0,china,2015
6,US,2015
60,china,2015
6,israel,2015
14,china,2015
118,US,2015
35,US,2015
315,US,2015
1267,china,2015
12,US,2015
84,uk,2015
0,US,2015
0,japan,2015
3,china,2015
1,china,2015
1,china,2015
6,un,2015
0,US,2015
0,china,2015
2,china,2015
10,uk,2015
0,US,2015
